SURVYEAR,NCESSCH,LEANM,SCHNAM,LCITY,LSTATE,LZIP,TYPE,STATUS,GSLO,GSHI,LEVEL,TITLEISTAT,TITLEI,CHARTR,VIRTUALSTAT,FRELCH,REDLCH,TOTFRL,MEMBER,latitude,longitude
2013,401332002116,GRANT,GRANT PUBLIC SCHOOL,GRANT,OK,74738,1,1,PK,08,1,5,1,2,VIRTUALNO,176,0,176,179,33.925300,-95.501300
2013,401338000622,GREENVILLE,GREENVILLE PUBLIC SCHOOL,MARIETTA,OK,73448,1,1,PK,08,1,5,1,2,VIRTUALNO,99,8,107,115,34.006200,-97.125600
2013,401350000624,GROVE,GROVE PUBLIC SCHOOL,SHAWNEE,OK,74804,1,1,PK,08,1,2,1,2,VIRTUALNO,67,38,105,431,35.362500,-96.895000
2013,401353000625,GROVE,GROVE UPPER ES,GROVE,OK,74344,1,1,04,06,2,5,1,2,VIRTUALNO,259,77,336,535,36.588800,-94.775400
2013,401353000626,GROVE,GROVE HS,GROVE,OK,74344,1,1,09,12,3,4,1,2,VIRTUALNO,303,82,385,718,36.598300,-94.747500
2013,401353000627,GROVE,GROVE MS,GROVE,OK,74344,1,1,07,08,2,5,1,2,VIRTUALNO,172,53,225,366,36.587200,-94.779700
2013,401353001661,GROVE,GROVE LOWER ES,GROVE,OK,74344,1,1,PK,03,1,5,1,2,VIRTUALNO,572,91,663,953,36.588800,-94.775400
2013,401356000630,GUTHRIE,COTTERAL ES,GUTHRIE,OK,73044,1,1,PK,KG,1,5,1,2,VIRTUALNO,268,40,308,450,35.879300,-97.449500
2013,401356000631,GUTHRIE,GUTHRIE UPPER ES,GUTHRIE,OK,73044,1,1,04,06,2,5,1,2,VIRTUALNO,443,77,520,740,35.894500,-97.417900
2013,401356000632,GUTHRIE,FOGARTY ES,GUTHRIE,OK,73044,1,1,02,03,1,5,1,2,VIRTUALNO,322,60,382,536,35.886900,-97.423700
2013,401356000633,GUTHRIE,GUTHRIE HS,GUTHRIE,OK,73044,1,1,09,12,3,5,1,2,VIRTUALNO,474,111,585,1026,35.893400,-97.421500
2013,401356000634,GUTHRIE,GUTHRIE JHS,GUTHRIE,OK,73044,1,1,07,08,2,5,1,2,VIRTUALNO,282,51,333,508,35.877800,-97.417100
2013,401356002410,GUTHRIE,CENTRAL ES,GUTHRIE,OK,73044,1,1,01,01,1,5,1,2,VIRTUALNO,162,31,193,288,35.879800,-97.421900
2013,401359000635,GUYMON,ACADEMY ES,GUYMON,OK,73942,1,1,03,04,1,5,1,2,VIRTUALNO,288,53,341,417,36.685100,-101.485500
2013,401359000636,GUYMON,CARRIER ES,GUYMON,OK,73942,1,1,PK,PK,1,4,1,2,VIRTUALNO,105,14,119,167,36.679100,-101.469300
2013,401359000637,GUYMON,CENTRAL JHS,GUYMON,OK,73942,1,1,07,08,2,5,1,2,VIRTUALNO,248,53,301,413,36.685900,-101.488000
2013,401359000639,GUYMON,GUYMON HS,GUYMON,OK,73942,1,1,09,12,3,4,1,2,VIRTUALNO,420,70,490,784,36.699500,-101.488200
2013,401359000640,GUYMON,HOMER LONG ES,GUYMON,OK,73942,1,1,KG,02,1,5,1,2,VIRTUALNO,140,30,170,213,36.693900,-101.488400
2013,401359000641,GUYMON,NORTHEAST ES,GUYMON,OK,73942,1,1,KG,02,1,5,1,2,VIRTUALNO,119,18,137,175,36.691100,-101.479500
2013,401359000642,GUYMON,SALYER ES,GUYMON,OK,73942,1,1,KG,02,1,5,1,2,VIRTUALNO,99,15,114,124,36.678200,-101.479600
2013,401359002108,GUYMON,NORTH PARK ES,GUYMON,OK,73942,1,1,05,06,2,5,1,2,VIRTUALNO,253,44,297,392,36.692200,-101.478600
2013,401359002669,GUYMON,PRAIRIE ES,GUYMON,OK,73942,1,1,KG,02,1,5,1,2,VIRTUALNO,144,13,157,181,36.693100,-101.481900
2013,401360000643,GYPSY,GYPSY PUBLIC SCHOOL,DEPEW,OK,74028,1,1,PK,08,1,5,1,2,VIRTUALNO,103,20,123,137,35.712900,-96.458000
2013,401362000644,HAILEYVILLE,HAILEYVILLE ES,HAILEYVILLE,OK,74546,1,1,PK,08,1,5,1,2,VIRTUALNO,166,39,205,278,34.852100,-95.578800
2013,401362000645,HAILEYVILLE,HAILEYVILLE HS,HAILEYVILLE,OK,74546,1,1,09,12,3,4,1,2,VIRTUALNO,66,18,84,110,34.851900,-95.578800
2013,401365000646,HAMMON,HAMMON ES,HAMMON,OK,73650,1,1,PK,08,1,5,1,2,VIRTUALNO,118,26,144,223,35.630100,-99.382100
2013,401365000647,HAMMON,HAMMON HS,HAMMON,OK,73650,1,1,09,12,3,6,2,2,VIRTUALNO,17,7,24,55,35.629100,-99.381700
2013,401368000649,HANNA,HANNA ES,HANNA,OK,74845,1,1,PK,08,1,5,1,2,VIRTUALNO,63,4,67,78,35.204800,-95.888300
2013,401368000650,HANNA,HANNA HS,HANNA,OK,74845,1,1,09,12,3,4,1,2,VIRTUALNO,34,4,38,164,35.204800,-95.888300
2013,401374000651,HARDESTY,HARDESTY ES,HARDESTY,OK,73944,1,1,PK,08,1,5,1,2,VIRTUALNO,37,13,50,69,36.614200,-101.194900
2013,401374000652,HARDESTY,HARDESTY HS,HARDESTY,OK,73944,1,1,09,12,3,4,1,2,VIRTUALNO,11,2,13,22,36.614200,-101.194900
2013,401383000653,HARMONY,HARMONY PUBLIC SCHOOL,ATOKA,OK,74525,1,1,PK,08,1,5,1,2,VIRTUALNO,157,23,180,234,34.317100,-96.074400
2013,401389000654,HARRAH,RUSSELL BABB ES,HARRAH,OK,73045,1,1,04,05,2,5,1,2,VIRTUALNO,110,33,143,284,35.478600,-97.161000
2013,401389000655,HARRAH,HARRAH HS,HARRAH,OK,73045,1,1,10,12,3,6,2,2,VIRTUALNO,104,34,138,468,35.486900,-97.170400
2013,401389000656,HARRAH,HARRAH MS,HARRAH,OK,73045,1,1,06,07,2,4,1,2,VIRTUALNO,139,41,180,339,35.489100,-97.165400
2013,401389001862,HARRAH,VIRGINIA SMITH ES,HARRAH,OK,73045,1,1,PK,01,1,5,1,2,VIRTUALNO,202,48,250,436,35.478700,-97.172600
2013,401389001916,HARRAH,CLARA REYNOLDS ES,HARRAH,OK,73045,1,1,02,03,1,5,1,2,VIRTUALNO,135,36,171,297,35.475600,-97.167900
2013,401389002324,HARRAH,HARRAH JHS,HARRAH,OK,73045,1,1,08,09,4,4,1,2,VIRTUALNO,112,29,141,312,35.482600,-97.175800
2013,401392000657,HARTSHORNE,HARTSHORNE ES,HARTSHORNE,OK,74547,1,1,PK,06,1,5,1,2,VIRTUALNO,236,44,280,389,34.850600,-95.557300
2013,401392000658,HARTSHORNE,HARTSHORNE HS,HARTSHORNE,OK,74547,1,1,10,12,3,5,1,2,VIRTUALNO,107,25,132,180,34.842300,-95.568500
2013,401392000675,HARTSHORNE,HARTSHORNE JHS,HARTSHORNE,OK,74547,1,1,07,09,2,5,1,2,VIRTUALNO,139,23,162,214,34.840500,-95.559900
2013,401395000572,HASKELL,HASKELL MS,HASKELL,OK,74436,1,1,06,08,2,4,1,2,VIRTUALNO,108,25,133,180,35.825800,-95.685100
2013,401395000660,HASKELL,MARY WHITE ES,HASKELL,OK,74436,1,1,PK,05,1,5,1,2,VIRTUALNO,239,38,277,400,35.820700,-95.680300
2013,401395029705,HASKELL,HASKELL HS,HASKELL,OK,74436,1,1,09,12,3,4,1,2,VIRTUALNO,134,24,158,252,35.825800,-95.685100
2013,401408000662,HAWORTH,HAWORTH ES,HAWORTH,OK,74740,1,1,PK,06,1,5,1,2,VIRTUALNO,242,26,268,323,33.849800,-94.652500
2013,401408000663,HAWORTH,HAWORTH HS,HAWORTH,OK,74740,1,1,10,12,3,5,1,2,VIRTUALNO,109,15,124,157,33.847900,-94.652600
2013,401408000664,HAWORTH,HAWORTH JHS,HAWORTH,OK,74740,1,1,07,09,2,5,1,2,VIRTUALNO,97,10,107,135,33.847900,-94.652600
2013,401410000665,HAYWOOD,HAYWOOD PUBLIC SCHOOL,MCALESTER,OK,74501,1,1,PK,08,1,5,1,2,VIRTUALNO,102,2,104,126,34.885100,-95.947100
2013,401413000666,HEALDTON,HEALDTON HS,HEALDTON,OK,73438,1,1,09,12,3,4,1,2,VIRTUALNO,74,22,96,167,34.230600,-97.488300
2013,401413000667,HEALDTON,HEALDTON ES,HEALDTON,OK,73438,1,1,PK,05,1,5,1,2,VIRTUALNO,177,36,213,263,34.229100,-97.492200
2013,401413001863,HEALDTON,HEALDTON MS,HEALDTON,OK,73438,1,1,06,08,2,4,1,2,VIRTUALNO,70,17,87,114,34.230400,-97.493500
2013,401416000668,HEAVENER,HEAVENER HS,HEAVENER,OK,74937,1,1,09,12,3,5,1,2,VIRTUALNO,178,23,201,312,34.886900,-94.597100
2013,401416000670,HEAVENER,HEAVENER ES,HEAVENER,OK,74937,1,1,PK,08,1,5,1,2,VIRTUALNO,617,45,662,799,34.885500,-94.598000
2013,401434000676,HENNESSEY,HENNESSEY LOWER ES,HENNESSEY,OK,73742,1,1,PK,04,1,5,1,2,VIRTUALNO,294,21,315,379,36.111400,-97.891000
2013,401434000678,HENNESSEY,HENNESSEY HS,HENNESSEY,OK,73742,1,1,09,12,3,4,1,2,VIRTUALNO,186,14,200,259,36.109900,-97.891100
2013,401434001917,HENNESSEY,HENNESSEY UPPER ES,HENNESSEY,OK,73742,1,1,05,08,2,4,1,2,VIRTUALNO,202,18,220,252,36.109600,-97.890100
2013,401437000679,HENRYETTA,HENRYETTA ES,HENRYETTA,OK,74437,1,1,PK,05,1,5,1,2,VIRTUALNO,477,68,545,738,35.443000,-96.003700
2013,401437000680,HENRYETTA,HENRYETTA HS,HENRYETTA,OK,74437,1,1,09,12,3,4,1,2,VIRTUALNO,148,29,177,297,35.445100,-96.006300
2013,401437001896,HENRYETTA,HENRYETTA MS,HENRYETTA,OK,74437,1,1,06,08,2,5,1,2,VIRTUALNO,164,33,197,276,35.443600,-96.002000
2013,401452000682,HILLDALE,HILLDALE LOWER ES,MUSKOGEE,OK,74403,1,1,PK,02,1,5,1,2,VIRTUALNO,239,60,299,516,35.710600,-95.370800
2013,401452000683,HILLDALE,HILLDALE MS,MUSKOGEE,OK,74403,1,1,06,08,2,5,1,2,VIRTUALNO,163,52,215,417,35.697500,-95.367900
2013,401452001898,HILLDALE,HILLDALE HS,MUSKOGEE,OK,74403,1,1,09,12,3,4,1,2,VIRTUALNO,181,58,239,512,35.697500,-95.369300
2013,401452002088,HILLDALE,HILLDALE UPPER ES,MUSKOGEE,OK,74403,1,1,03,05,1,5,1,2,VIRTUALNO,173,64,237,411,35.709700,-95.370700
2013,401461000096,HINTON,HINTON MS,HINTON,OK,73047,1,1,06,08,2,4,1,2,VIRTUALNO,45,17,62,134,35.474500,-98.355800
2013,401461000684,HINTON,HINTON ES,HINTON,OK,73047,1,1,PK,05,1,5,1,2,VIRTUALNO,170,38,208,386,35.475300,-98.359300
2013,401461000685,HINTON,HINTON HS,HINTON,OK,73047,1,1,09,12,3,4,1,2,VIRTUALNO,44,12,56,173,35.474500,-98.355800
2013,401467000687,MIDWAY,MIDWAY ES,COUNCIL HILL,OK,74428,1,1,PK,08,1,5,1,2,VIRTUALNO,113,29,142,186,35.554300,-95.653000
2013,401467000688,MIDWAY,MIDWAY HS,COUNCIL HILL,OK,74428,1,1,09,12,3,4,1,2,VIRTUALNO,47,22,69,72,35.554300,-95.653000
2013,401470000691,HOBART,HOBART HS,HOBART,OK,73651,1,1,09,12,3,4,1,2,VIRTUALNO,128,19,147,247,35.032800,-99.091000
2013,401470000692,HOBART,HOBART MS,HOBART,OK,73651,1,1,06,08,2,5,1,2,VIRTUALNO,84,25,109,174,35.024100,-99.091100
2013,401470002237,HOBART,HOBART ES,HOBART,OK,73651,1,1,PK,05,1,5,1,2,VIRTUALNO,291,42,333,437,35.029800,-99.093000
2013,401473000693,HODGEN,HODGEN PUBLIC SCHOOL,HODGEN,OK,74939,1,1,PK,08,1,5,1,2,VIRTUALNO,201,7,208,271,34.841500,-94.631600
2013,401479000694,HOLDENVILLE,HOLDENVILLE HS,HOLDENVILLE,OK,74848,1,1,09,12,3,5,1,2,VIRTUALNO,208,47,255,279,35.085600,-96.383600
2013,401479000696,HOLDENVILLE,ETHEL REED ES,HOLDENVILLE,OK,74848,1,1,PK,04,1,5,1,2,VIRTUALNO,364,38,402,539,35.085600,-96.383600
2013,401479002673,HOLDENVILLE,THOMAS MS,HOLDENVILLE,OK,74848,1,1,05,08,2,5,1,2,VIRTUALNO,208,41,249,310,35.085600,-96.383600
2013,401485000699,HOLLIS,HOLLIS ES,HOLLIS,OK,73550,1,1,PK,05,1,5,1,2,VIRTUALNO,200,37,237,302,34.684400,-99.914600
2013,401485000700,HOLLIS,HOLLIS HS,HOLLIS,OK,73550,1,1,09,12,3,4,1,2,VIRTUALNO,68,16,84,137,34.685600,-99.918100
2013,401485000701,HOLLIS,HOLLIS MS,HOLLIS,OK,73550,1,1,06,08,2,5,1,2,VIRTUALNO,83,17,100,110,34.685600,-99.918100
2013,401489000702,HOLLY CREEK,HOLLY CREEK PUBLIC SCHOOL,BROKEN BOW,OK,74728,1,1,PK,08,1,5,1,2,VIRTUALNO,152,20,172,215,33.982700,-94.819300
2013,401497000703,HOMINY,HOMINY HS,HOMINY,OK,74035,1,1,09,12,3,5,1,2,VIRTUALNO,72,28,100,159,36.419900,-96.389400
2013,401497000704,HOMINY,HOMINY MS,HOMINY,OK,74035,1,1,06,08,2,5,1,2,VIRTUALNO,78,21,99,133,36.419900,-96.389400
2013,401497000705,HOMINY,HORACE MANN ES,HOMINY,OK,74035,1,1,01,05,1,5,1,2,VIRTUALNO,144,42,186,226,36.413600,-96.390700
2013,401497002783,HOMINY,HOMINY EARLY CHILDHOOD CENTER,HOMINY,OK,74035,1,3,PK,KG,1,6,2,2,VIRTUALNO,63,7,70,89,36.414400,-96.391300
2013,401509000706,HOOKER,HOOKER ES,HOOKER,OK,73945,1,1,PK,08,1,5,1,2,VIRTUALNO,243,51,294,485,36.862600,-101.216800
2013,401509029763,HOOKER,HOOKER HS,HOOKER,OK,73945,1,1,09,12,3,4,1,2,VIRTUALNO,78,22,100,161,36.757200,-101.076300
2013,401512000708,HOWE,HOWE ES,HOWE,OK,74940,1,1,PK,08,1,5,1,2,VIRTUALNO,231,57,288,371,34.952900,-94.636100
2013,401512000709,HOWE,HOWE HS,HOWE,OK,74940,1,1,09,12,3,4,1,2,VIRTUALNO,105,28,133,165,34.954600,-94.636600
2013,401521000713,HUGO,HUGO HS,HUGO,OK,74743,1,1,09,12,3,4,1,2,VIRTUALNO,194,15,209,310,34.015000,-95.511000
2013,401521002670,HUGO,HUGO MS,HUGO,OK,74743,1,1,06,08,2,5,1,2,VIRTUALNO,156,14,170,192,34.016800,-95.507900
2013,401521002768,HUGO,HUGO ES,HUGO,OK,74743,1,3,PK,03,1,5,1,2,VIRTUALNO,436,31,467,500,33.996100,-95.500600
2013,401521002774,HUGO,HUGO INTERMEDIATE,HUGO,OK,74743,1,3,04,05,2,4,1,2,VIRTUALNO,116,16,132,165,34.013300,-95.504000
2013,401521029641,HUGO,HUGO ES,HUGO,OK,74743,1,2,PK,05,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,33.996300,-95.500800
2013,401524000101,HULBERT,HULBERT JR-SR HS (JR),HULBERT,OK,74441,1,1,07,08,2,5,1,2,VIRTUALNO,58,12,70,94,35.931900,-95.145600
2013,401524000717,HULBERT,HULBERT ES,HULBERT,OK,74441,1,1,PK,06,1,5,1,2,VIRTUALNO,240,29,269,318,35.932000,-95.144600
2013,401524029639,HULBERT,HULBERT JR-SR HS (SR),HULBERT,OK,74441,1,1,09,12,3,5,1,2,VIRTUALNO,148,28,176,213,35.931000,-95.145400
2013,401537000566,IDABEL,IDABEL PRIMARY ES,IDABEL,OK,74745,1,1,PK,02,1,5,1,2,VIRTUALNO,373,19,392,415,33.885700,-94.813400
2013,401537000721,IDABEL,CENTRAL ES,IDABEL,OK,74745,1,1,03,05,1,5,1,2,VIRTUALNO,201,14,215,233,33.892900,-94.821200
2013,401537000723,IDABEL,IDABEL HS,IDABEL,OK,74745,1,1,09,12,3,4,1,2,VIRTUALNO,256,24,280,361,33.882800,-94.815500
2013,401537000724,IDABEL,IDABEL MS,IDABEL,OK,74745,1,1,06,08,2,5,1,2,VIRTUALNO,199,20,219,234,33.897000,-94.823000
2013,401542000729,INDIAHOMA,INDIAHOMA ES,INDIAHOMA,OK,73552,1,1,PK,08,1,5,1,2,VIRTUALNO,103,21,124,147,34.618900,-98.754300
2013,401542000730,INDIAHOMA,INDIAHOMA HS,INDIAHOMA,OK,73552,1,1,09,12,3,5,1,2,VIRTUALNO,49,2,51,67,34.618900,-98.754300
2013,401545000731,INDIANOLA,INDIANOLA ES,INDIANOLA,OK,74442,1,1,PK,08,1,5,1,2,VIRTUALNO,108,26,134,159,35.165900,-95.749000
2013,401545029746,INDIANOLA,INDIANOLA HS,INDIANOLA,OK,74442,1,1,09,12,3,5,1,2,VIRTUALNO,38,13,51,71,35.165900,-95.749000
2013,401548000733,INOLA,INOLA ES,INOLA,OK,74036,1,1,PK,04,1,5,1,2,VIRTUALNO,327,65,392,566,36.159200,-95.504600
2013,401548000734,INOLA,INOLA MS,INOLA,OK,74036,1,1,05,08,2,4,1,2,VIRTUALNO,152,64,216,391,36.159800,-95.504700
2013,401548029755,INOLA,INOLA HS,INOLA,OK,74036,1,1,09,12,3,4,1,2,VIRTUALNO,132,60,192,417,36.158900,-95.505000
2013,401569000735,JAY,JAY ES,JAY,OK,74346,1,1,PK,03,1,5,1,2,VIRTUALNO,517,58,575,700,36.426200,-94.786300
2013,401569000736,JAY,JAY HS,JAY,OK,74346,1,1,09,12,3,4,1,2,VIRTUALNO,282,54,336,478,36.429600,-94.787100
2013,401569000737,JAY,JAY MS,JAY,OK,74346,1,1,07,08,2,5,1,2,VIRTUALNO,165,23,188,242,36.430600,-94.785700
2013,401569002680,JAY,JAY UPPER ES,JAY,OK,74346,1,1,04,06,2,5,1,2,VIRTUALNO,264,30,294,367,36.437800,-94.786600
2013,401572000739,JENKS,JENKS HS,JENKS,OK,74037,1,1,09,12,3,6,2,2,VIRTUALNO,839,241,1080,3223,36.027200,-95.970700
2013,401572000740,JENKS,JENKS MS,TULSA,OK,74137,1,1,07,08,2,4,1,2,VIRTUALNO,483,118,601,1626,36.018800,-95.942700
2013,401572001878,JENKS,JENKS EAST ES,TULSA,OK,74137,1,1,PK,04,1,5,1,2,VIRTUALNO,973,150,1123,1915,36.034200,-95.938800
2013,401572001919,JENKS,JENKS WEST ES,JENKS,OK,74037,1,1,PK,04,1,6,2,2,VIRTUALNO,480,124,604,1969,36.028400,-96.003700
2013,401572002251,JENKS,JENKS WEST INTERMEDIATE ES,JENKS,OK,74037,1,1,05,06,2,6,2,2,VIRTUALNO,160,48,208,649,36.029400,-96.001500
2013,401572002314,JENKS,JENKS EAST INTERMEDIATE ES,TULSA,OK,74137,1,1,05,06,2,5,1,2,VIRTUALNO,353,61,414,945,36.033800,-95.933800
2013,401572029850,JENKS,SOUTHEAST ES,TULSA,OK,74137,1,1,PK,04,1,6,2,2,VIRTUALNO,37,2,39,854,36.014900,-95.923400
2013,401575000741,JENNINGS,JENNINGS PUBLIC SCHOOL,JENNINGS,OK,74038,1,1,PK,08,1,5,1,2,VIRTUALNO,144,14,158,204,36.182800,-96.567900
2013,401584000744,JONES,JONES HS,JONES,OK,73049,1,1,09,12,3,6,2,2,VIRTUALNO,80,29,109,337,35.580100,-97.300500
2013,401584000745,JONES,JONES MS,JONES,OK,73049,1,1,06,08,2,4,1,2,VIRTUALNO,102,30,132,260,35.551500,-97.246100
2013,401584000746,JONES,JONES ES,JONES,OK,73049,1,1,PK,05,1,5,1,2,VIRTUALNO,236,35,271,539,35.559300,-97.299500
2013,401590000748,JUSTICE,JUSTICE PUBLIC SCHOOL,WEWOKA,OK,74884,1,1,PK,08,1,5,1,2,VIRTUALNO,151,16,167,177,35.116500,-96.509600
2013,401593000749,JUSTUS-TIAWAH,JUSTUS-TIAWAH PUBLIC SCHOOL,CLAREMORE,OK,74019,1,1,PK,08,1,2,1,2,VIRTUALNO,137,51,188,507,36.307700,-95.561400
2013,401599000750,KANSAS,KANSAS ES,KANSAS,OK,74347,1,1,PK,05,1,5,1,2,VIRTUALNO,268,52,320,364,36.207600,-94.800300
2013,401599002269,KANSAS,KANSAS MS,KANSAS,OK,74347,1,1,06,08,2,4,1,2,VIRTUALNO,128,30,158,190,36.214100,-94.803700
2013,401599029662,KANSAS,KANSAS HS,KANSAS,OK,74347,1,1,09,12,3,4,1,2,VIRTUALNO,197,43,240,335,36.212500,-94.804800
2013,401617000154,KELLYVILLE,KELLYVILLE MS,KELLYVILLE,OK,74039,1,1,07,08,2,4,1,2,VIRTUALNO,112,15,127,182,35.948400,-96.208200
2013,401617000753,KELLYVILLE,KELLYVILLE ES,KELLYVILLE,OK,74039,1,1,PK,03,1,5,1,2,VIRTUALNO,237,55,292,374,35.940700,-96.213200
2013,401617000754,KELLYVILLE,KELLYVILLE HS,KELLYVILLE,OK,74039,1,1,09,12,3,4,1,2,VIRTUALNO,163,33,196,328,35.948400,-96.208200
2013,401617002340,KELLYVILLE,KELLYVILLE UPPER ES,KELLYVILLE,OK,74039,1,1,04,06,2,5,1,2,VIRTUALNO,144,35,179,247,35.942400,-96.213400
2013,401632000756,KENWOOD,KENWOOD PUBLIC SCHOOL,SALINA,OK,74365,1,1,KG,08,1,5,1,2,VIRTUALNO,87,10,97,111,36.313300,-94.986200
2013,401635000757,KEOTA,KEOTA ES,KEOTA,OK,74941,1,1,PK,08,1,5,1,2,VIRTUALNO,224,33,257,309,35.258800,-94.923000
2013,401635000758,KEOTA,KEOTA HS,KEOTA,OK,74941,1,1,09,12,3,4,1,2,VIRTUALNO,73,16,89,120,35.257700,-94.920900
2013,401638000760,KETCHUM,KETCHUM ES,KETCHUM,OK,74349,1,1,PK,05,1,5,1,2,VIRTUALNO,183,34,217,285,36.526500,-95.023200
2013,401638000761,KETCHUM,KETCHUM HS,KETCHUM,OK,74349,1,1,09,12,3,5,1,2,VIRTUALNO,103,26,129,215,36.525800,-95.017900
2013,401638002359,KETCHUM,KETCHUM MS,KETCHUM,OK,74349,1,1,06,08,2,5,1,2,VIRTUALNO,66,21,87,131,36.524800,-95.022800
2013,401641000763,KEYES,KEYES ES,KEYES,OK,73947,1,1,PK,08,1,5,1,2,VIRTUALNO,25,10,35,45,36.808600,-102.255900
2013,401641000764,KEYES,KEYES HS,KEYES,OK,73947,1,1,09,12,3,4,1,2,VIRTUALNO,10,3,13,19,36.808600,-102.255900
2013,401647000766,KEYSTONE,KEYSTONE PUBLIC SCHOOL,SAND SPRINGS,OK,74063,1,1,PK,08,1,5,1,2,VIRTUALNO,193,57,250,328,36.131700,-96.258300
2013,401650000767,KIEFER,KIEFER ES,KIEFER,OK,74041,1,1,PK,06,1,5,1,2,VIRTUALNO,147,44,191,391,35.944600,-96.045200
2013,401650000768,KIEFER,KIEFER HS,KIEFER,OK,74041,1,1,09,12,3,4,1,2,VIRTUALNO,58,28,86,179,35.943800,-96.043600
2013,401650002371,KIEFER,RONGEY MS,KIEFER,OK,74041,1,1,07,08,2,4,1,2,VIRTUALNO,37,17,54,90,35.943800,-96.043600
2013,401653000769,KILDARE,KILDARE PUBLIC SCHOOL,PONCA CITY,OK,74604,1,1,PK,06,1,5,1,2,VIRTUALNO,49,6,55,81,36.806900,-97.050000
2013,401656000771,KINGFISHER,KINGFISHER HS,KINGFISHER,OK,73750,1,1,09,12,3,5,1,2,VIRTUALNO,151,59,210,409,35.855300,-97.937400
2013,401656001879,KINGFISHER,KINGFISHER MS,KINGFISHER,OK,73750,1,1,05,08,2,5,1,2,VIRTUALNO,164,43,207,397,35.844700,-97.942500
2013,401656001996,KINGFISHER,GILMOUR ES,KINGFISHER,OK,73750,1,1,PK,02,1,5,1,2,VIRTUALNO,184,51,235,423,35.845000,-97.937800
2013,401656002724,KINGFISHER,HERITAGE ELEMENTARY,KINGFISHER,OK,73750,1,1,03,04,1,5,1,2,VIRTUALNO,76,23,99,184,35.855300,-97.939000
2013,401659000773,KINGSTON,KINGSTON ES,KINGSTON,OK,73439,1,1,PK,05,1,5,1,2,VIRTUALNO,441,49,490,637,34.002100,-96.718500
2013,401659000774,KINGSTON,KINGSTON HS,KINGSTON,OK,73439,1,1,09,12,3,5,1,2,VIRTUALNO,202,24,226,301,34.001500,-96.713700
2013,401659001948,KINGSTON,KINGSTON MS,KINGSTON,OK,73439,1,1,06,08,2,5,1,2,VIRTUALNO,220,19,239,284,34.001500,-96.713700
2013,401662000306,KINTA,KINTA HS,KINTA,OK,74552,1,1,09,12,3,4,1,2,VIRTUALNO,72,1,73,76,35.121500,-95.236500
2013,401662000775,KINTA,KINTA ES,KINTA,OK,74552,1,1,PK,08,1,5,1,2,VIRTUALNO,114,2,116,119,35.121500,-95.236500
2013,401665000777,KIOWA,KIOWA ES,KIOWA,OK,74553,1,1,PK,08,1,5,1,2,VIRTUALNO,110,40,150,225,34.719500,-95.895400
2013,401665029744,KIOWA,KIOWA HS,KIOWA,OK,74553,1,1,09,12,3,4,1,2,VIRTUALNO,31,18,49,95,34.719500,-95.895400
2013,401671000779,KONAWA,KONAWA ES,KONAWA,OK,74849,1,1,PK,05,1,5,1,2,VIRTUALNO,235,21,256,348,34.957500,-96.762100
2013,401671000780,KONAWA,KONAWA HS,KONAWA,OK,74849,1,1,09,12,3,4,1,2,VIRTUALNO,107,11,118,193,34.957500,-96.762100
2013,401671002360,KONAWA,KONAWA MS,KONAWA,OK,74849,1,1,06,08,2,4,1,2,VIRTUALNO,109,14,123,171,34.957500,-96.762100
2013,401672000782,KREBS,KREBS PUBLIC SCHOOL,KREBS,OK,74554,1,1,PK,08,1,5,1,2,VIRTUALNO,246,40,286,412,34.926800,-95.721200
2013,401674000784,KREMLIN-HILLSDALE,KREMLIN-HILLSDALE ES,KREMLIN,OK,73753,1,1,PK,08,1,5,1,2,VIRTUALNO,72,24,96,227,36.544500,-97.829900
2013,401674000785,KREMLIN-HILLSDALE,KREMLIN-HILLSDALE HS,KREMLIN,OK,73753,1,1,09,12,3,5,1,2,VIRTUALNO,17,12,29,87,36.544500,-97.830100
2013,401702000788,DEER CREEK-LAMONT,DEER CREEK-LAMONT ES,DEER CREEK,OK,74636,1,1,PK,08,1,4,1,2,VIRTUALNO,52,18,70,116,36.810300,-97.519900
2013,401702000789,DEER CREEK-LAMONT,DEER CREEK-LAMONT HS,LAMONT,OK,74643,1,1,09,12,3,6,2,2,VIRTUALNO,22,4,26,51,36.687400,-97.562000
2013,401704000790,LANE,LANE PUBLIC SCHOOL,LANE,OK,74555,1,1,PK,08,1,5,1,2,VIRTUALNO,209,16,225,297,34.301500,-95.988400
2013,401719000792,LATTA,LATTA ES,ADA,OK,74820,1,1,PK,05,1,5,1,2,VIRTUALNO,207,62,269,474,34.752300,-96.707200
2013,401719000793,LATTA,LATTA HS,ADA,OK,74820,1,1,09,12,3,6,2,2,VIRTUALNO,60,24,84,223,34.752400,-96.706000
2013,401719000794,LATTA,LATTA MS,ADA,OK,74820,1,1,06,08,2,4,1,2,VIRTUALNO,66,28,94,198,34.752300,-96.707200
2013,401722000795,LAVERNE,LAVERNE ES,LAVERNE,OK,73848,1,1,PK,08,1,5,1,2,VIRTUALNO,144,64,208,349,36.709300,-99.901700
2013,401722000796,LAVERNE,LAVERNE HS,LAVERNE,OK,73848,1,1,09,12,3,4,1,2,VIRTUALNO,41,13,54,123,36.709200,-99.900700
